x1 x2
8.99864668345735 -2.6521552062211
3.1201008908468 0.205719421325348
-1.11235065987875 2.19344791229334
13.0398028785101 -0.523079202618279
1.78586370463388 13.408474015508
-2.75650564609108 -5.57389669178258
2.15970596356405 16.8705417171133
-4.14741659155126 -2.0928838458537
3.17079113351784 2.87840293813854
7.89608857030653 9.46292538634113
0.329324014447019 -7.75880721241422
0.713087651402431 7.97670374293127
1.68683758847955 -3.45004441491498
8.26972488815038 0.444062760744864
2.17177062983701 -5.29701201822285
-1.27327649366437 13.5428880583618
0.553678098521614 10.4332781921019
-1.76060139176701 14.2499295137174
9.11809250072077 -2.90255972034544
10.1146315390165 7.16210197662157
1.04041786150908 10.7862629363674
8.93540735438726 6.85683797082806
3.39536981882571 15.3556713038738
-0.28575763754146 -9.88686988073939
5.46323904605496 0.878644851078283
-0.605901194627852 4.61336599261451
1.81070845459319 16.1282613037932
2.56923362112262 21.2712868827362
1.71109988840671 -5.05700917385107
0.0735241533662215 4.16185923598722
1.38647048961946 17.765715000232
-1.32022170079186 6.71454101308573
0.551739350772587 12.9038697173727
9.87289031124665 11.5474798861875
2.3144662143127 16.2193626396848
-1.14981727725316 15.1193533603298
8.695750991093 0.618465821565494
1.78890661116473 1.72505017870274
9.5143260173489 7.46816679293294
7.50706130247621 -0.399248193827331
0.189510169618072 3.3994103070321
10.2566103677322 -2.86684309865122
8.1024729749752 10.166054067409
1.82245023384725 17.4274171505836
-0.563818450103887 -5.16667350916065
1.32083862109556 2.622328052934
-0.0810163718281146 -3.48675499140703
3.89245453325427 13.3436542973498
3.2185975595197 5.75405369682451
-0.828457175960023 -6.96464388059746
-1.14470700677071 -7.78500096303603
0.56300968208245 6.61538219875815
-1.6166410813221 12.7405201506644
2.03056560778893 -5.52846680810434
9.72282535168332 -0.858767650288829
10.2769148735294 -1.53716076001132
6.11477767439705 1.65721790889946
-0.568110875585945 5.03563045947315
2.19622870827833 17.4269425768005
1.86326410660306 10.4812374260319
0.711913911235614 15.2296086001013
-0.92063421382342 -4.21787132074905
-2.559075085437 4.55427119951713
8.56691542235982 -0.841753647204267
-0.535754982556392 5.15734894174983
3.23009344057336 6.94237654076261
3.2820902879604 -7.93634084187764
-0.446086124746134 1.19407055315106
-0.666688712896623 -8.35754019260457
9.85332510781111 -0.30552417440249
-0.249180106983385 -4.22766158986
0.403197760566286 -0.266882840572719
0.811550822348728 6.86771617216252
3.51163603902415 16.2684544191319
-0.645075008707894 -6.53284353116735
7.54239405662489 10.1301467686606
-0.964277882273994 2.75845132008127
-0.454087107952284 3.80622837777369
4.83515197784491 -3.72792140029895
0.647350894223309 -7.03954952104379
3.53590744607237 19.3056910181125
-2.9953777540724 -5.54949171472627
-1.9565156258896 -2.29084541979947
5.37384153766459 12.3700213397423
0.939459759202385 18.0748527870286
-1.62033888093507 -7.5738341215288
0.778810969394385 3.90536055163913
8.69699661441963 0.485182537986433
-4.11042978330952 11.1919145167783
11.4488815765509 8.61699668904275
-0.299754960024866 8.06639680387509
1.82631141140292 18.7573212104047
7.91383729041018 2.87299812812971
5.52971843993879 1.71537775250281
2.19697418937537 4.67771946511072
5.95806176031888 -0.72623108755345
-2.86777776239911 -1.56017996531253
-0.285642630189934 16.8816151445086
0.690195160129048 21.2989516315339
1.74518384344118 14.5183435688174
9.29267449399015 -0.991691891620574
9.35182737115106 7.63754449569979
1.14326257183594 12.0845172699152
2.32436369451321 -2.20803594294125
9.96983161115834 6.97222482577093
9.34006553791639 11.2585510689078
-4.79552682602161 -4.92273456922331
1.46229465957196 -3.20960676502969
8.29794454275364 11.3768087870005
1.81093138569319 -5.44096159545163
11.0179575147487 8.97212106164643
8.34571741122514 10.283222591087
10.9273736969711 5.95047744233051
11.0879661126183 -2.37843937610146
3.29730019703811 14.1905079064698
-0.353972050977602 6.26439396858781
-2.65710039565884 -6.0876300754243
3.39041109371051 11.9193676406643
2.36458015745444 3.80151291227734
12.1655790787832 0.685445745289933
11.4344024696529 -1.87607794020575
-1.0537983581634 7.57225073338858
2.81833003106396 16.5653517932415
1.60470049615551 -5.89559504979832
6.87497537022612 6.9092225102025
12.3951275734989 4.27826511388866
6.92202025801756 11.1899811278009
4.43998181049966 15.8392603724425
5.83340044765972 13.7174013262836
5.29627958313962 -1.57799932314019
2.84118445473191 12.6684302511183
10.1139371192469 1.07248420501107
12.2320451946345 -2.22644827579952
5.73458769722756 3.8079556857156
1.16866591647153 7.53795300210325
0.306074625328916 13.0507609779052
-1.04973418078522 12.2225681823591
-1.57305412752721 2.63722637588078
0.546896713050924 6.65142177082589
11.3347551185802 -4.78355518546597
1.22347388915761 -6.19844195270792
10.0860070119081 7.34408399797897
2.82663510270981 3.9077942455876
7.91720675652824 0.911828642947259
-5.93008873164133 -3.66062271274903
7.76103470368184 2.52818735222774
6.10842572698134 10.2233884190034
9.99448143037389 10.5320932639416
0.66736347955061 -7.48464865268915
5.72774418418129 2.41270734887905
12.8198315110232 -3.04643730213906
8.79616759014364 0.677604067861115
-0.553291384764019 -7.87092323361478
-2.44839463869786 3.52353540234745
-3.8008296019926 -3.82310160282262
5.36825872797466 13.7507205105259
7.55263149419271 -0.212244483555843
13.4690764282419 7.62233641346026
0.0808021801993473 -1.39131521584597
6.87087740215572 1.86562465152732
-1.37993356348525 -3.49611698651558
0.230632828184201 15.6252523381252
11.7947938574761 -1.79286335075632
